,Observation id,Observation date,Total length,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),numfocal,focal_length,Behavioral category 2
160,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Se deplace,NaN,NaN,STATE,1645.54,1662.313,16.773,4,403.4350000000002,Self centered
161,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Non-visible,NaN,NaN,STATE,1662.313,1675.844,13.530999999999949,4,403.4350000000002,Else
162,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Immobile,NaN,NaN,STATE,1675.844,1732.674,56.83,4,403.4350000000002,Else
163,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Forage,NaN,NaN,STATE,1676.154,1732.208,56.054,4,403.4350000000002,Else
164,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Se deplace,NaN,NaN,STATE,1733.239,1743.597,10.358,4,403.4350000000002,Self centered
165,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Non-visible,NaN,NaN,STATE,1743.597,2050.749,307.1519999999998,4,403.4350000000002,Else
166,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,0. Debut du scan,5 Proximite,NaN,POINT,2050.749,2050.749,1.0,4,403.4350000000002,Else
167,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,3. peri<...<2m,5 Proximite,Arwen,POINT,2053.945,2053.945,1.0,4,403.4350000000002,Else
168,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,4. Prox. 2-5 m,5 Proximite,"Ulysse,Quinoa",POINT,2057.31,2057.31,1.0,4,403.4350000000002,Else
169,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Immobile,NaN,NaN,STATE,2064.049,2117.825,53.776,4,403.4350000000002,Else
170,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Forage,NaN,NaN,STATE,2064.249,2118.69,54.441,4,403.4350000000002,Else
171,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Se deplace,NaN,NaN,STATE,2117.825,2204.71,86.885,4,403.4350000000002,Self centered
172,0803pm screen 7 inverse,2021-03-08 15:26:01,2424.094,Spliff,Non-visible,NaN,NaN,STATE,2204.71,2420.797,216.087,4,403.4350000000002,Else
173,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,272.405,272.405,1.0,5,936.931,Else
174,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,3. peri<...<2m,5 Proximite,Kabuki,POINT,276.795,276.795,1.0,5,936.931,Else
175,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,284.688,331.49,46.802,5,936.931,Else
176,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,285.202,331.49,46.288,5,936.931,Else
177,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Non-visible,NaN,NaN,STATE,331.49,371.618,40.127999999999986,5,936.931,Else
178,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,371.618,386.05,14.432,5,936.931,Else
179,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,371.963,410.488,38.525,5,936.931,Else
180,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,386.05,389.73,3.68,5,936.931,Self centered
181,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,389.73,399.002,9.272,5,936.931,Else
182,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,399.002,472.578,73.576,5,936.931,Self centered
183,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,472.578,544.17,71.592,5,936.931,Else
184,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,472.975,517.959,44.984,5,936.931,Else
185,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,521.524,521.524,1.0,5,936.931,Else
186,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,3. peri<...<2m,5 Proximite,"Yelena,Kabuki",POINT,522.363,522.363,1.0,5,936.931,Else
187,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,Natasha,POINT,530.967,530.967,1.0,5,936.931,Else
188,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,544.17,563.761,19.591,5,936.931,Self centered
189,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,563.761,599.018,35.257,5,936.931,Else
190,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,582.329,599.018,16.689,5,936.931,Else
191,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Etreinte,3 Affiliation,Kabuki,STATE,590.114,594.182,4.068,5,936.931,Affiliative
192,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Non-visible,NaN,NaN,STATE,599.018,692.248,93.23000000000002,5,936.931,Else
193,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,692.248,721.477,29.229,5,936.931,Else
194,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,692.736,720.821,28.085,5,936.931,Else
195,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,721.477,736.89,15.413,5,936.931,Self centered
196,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,736.89,765.642,28.752,5,936.931,Else
197,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,737.248,764.946,27.698,5,936.931,Else
198,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,739.666,739.666,1.0,5,936.931,Else
199,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,3. peri<...<2m,5 Proximite,"Kabuki,Vladimir",POINT,741.925,741.925,1.0,5,936.931,Else
200,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,Volga,POINT,749.498,749.498,1.0,5,936.931,Else
201,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,765.642,780.069,14.427,5,936.931,Self centered
202,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,780.069,825.809,45.74,5,936.931,Else
203,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,780.296,825.334,45.038,5,936.931,Else
204,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,825.809,853.894,28.085,5,936.931,Self centered
205,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,853.894,878.082,24.188,5,936.931,Else
206,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,854.276,1033.162,178.886,5,936.931,Else
207,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,878.082,909.407,31.325,5,936.931,Self centered
208,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,886.908,886.908,1.0,5,936.931,Else
209,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,3. peri<...<2m,5 Proximite,Natasha,POINT,888.559,888.559,1.0,5,936.931,Else
210,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,"Volga,Ulysse,Kabuki",POINT,895.635,895.635,1.0,5,936.931,Else
211,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,909.407,1032.754,123.347,5,936.931,Else
212,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1032.754,1051.411,18.657,5,936.931,Self centered
213,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,1037.423,1037.423,1.0,5,936.931,Else
214,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,"Volga,Kabuki,Natasha",POINT,1041.55,1041.55,1.0,5,936.931,Else
215,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1051.411,1057.381,5.97,5,936.931,Else
216,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,1051.691,1057.896,6.205,5,936.931,Else
217,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1057.381,1102.311,44.93,5,936.931,Self centered
218,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1102.311,1171.028,68.717,5,936.931,Else
219,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,1102.551,1171.634,69.083,5,936.931,Else
220,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1171.028,1210.374,39.346,5,936.931,Self centered
221,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,1189.349,1189.349,1.0,5,936.931,Else
222,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,"Volga,Kabuki,Natasha,Quinoa,Ulysse,Boromir,Yelena",POINT,1191.611,1191.611,1.0,5,936.931,Else
223,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1210.374,1213.438,3.064,5,936.931,Else
224,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Forage,NaN,NaN,STATE,1210.553,1291.145,80.592,5,936.931,Else
225,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1213.438,1230.143,16.705,5,936.931,Self centered
226,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1230.143,1234.347,4.204,5,936.931,Else
227,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1234.347,1279.93,45.583,5,936.931,Self centered
228,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1279.93,1289.077,9.147,5,936.931,Else
229,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Se deplace,NaN,NaN,STATE,1289.077,1310.381,21.304,5,936.931,Self centered
230,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Immobile,NaN,NaN,STATE,1310.381,1354.627,44.246,5,936.931,Else
231,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,Jeu social,Jeu,Natasha,STATE,1311.807,1325.338,13.531,5,936.931,Affiliative
232,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,0. Debut du scan,5 Proximite,NaN,POINT,1338.272,1338.272,1.0,5,936.931,Else
233,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,3. peri<...<2m,5 Proximite,Natasha,POINT,1339.021,1339.021,1.0,5,936.931,Else
234,0903 am screen7,2021-03-09 09:15:38,5893.264,Yvan,4. Prox. 2-5 m,5 Proximite,"Volga,Kabuki,Eowyn,Vladimir",POINT,1342.694,1342.694,1.0,5,936.931,Else
235,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,1520.645,1520.645,1.0,6,908.4369999999999,Else
236,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,3. peri<...<2m,5 Proximite,"Spliff,Vega,Vladimir,Boromir",POINT,1535.764,1535.764,1.0,6,908.4369999999999,Else
237,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,4. Prox. 2-5 m,5 Proximite,"Ulysse,Quinoa,Linconnue,Anyanka",POINT,1558.326,1558.326,1.0,6,908.4369999999999,Else
238,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1576.11,1586.489,10.379,6,908.4369999999999,Else
239,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Forage,NaN,NaN,STATE,1576.326,1586.053,9.727,6,908.4369999999999,Else
240,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,1586.489,1612.222,25.733,6,908.4369999999999,Self centered
241,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Agress. phys.,1 Agression,Focal est emetteur|Tentative|Vladimir|None,POINT,1602.644,1602.644,1.0,6,908.4369999999999,Aggressive
242,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1612.222,1670.216,57.994,6,908.4369999999999,Else
243,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Forage,NaN,NaN,STATE,1622.48,1670.534,48.054,6,908.4369999999999,Else
244,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,1670.216,1685.596,15.38,6,908.4369999999999,Self centered
245,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Forage,NaN,NaN,STATE,1685.381,1718.515,33.134,6,908.4369999999999,Else
246,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1685.596,1718.859,33.263,6,908.4369999999999,Else
247,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,1718.859,1727.687,8.828,6,908.4369999999999,Self centered
248,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1727.687,1802.921,75.234,6,908.4369999999999,Else
249,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Etreinte,3 Affiliation,Eowyn,STATE,1728.161,1800.772,72.611,6,908.4369999999999,Affiliative
250,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,1783.873,1783.873,1.0,6,908.4369999999999,Else
251,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,1. Contact passif,5 Proximite,Eowyn,POINT,1784.569,1784.569,1.0,6,908.4369999999999,Else
252,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,2. Espace peripersonnel,5 Proximite,"Vladimir,Faramir",POINT,1794.047,1794.047,1.0,6,908.4369999999999,Else
253,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Non-visible,NaN,NaN,STATE,1803.998,1813.284,9.286000000000058,6,908.4369999999999,Else
254,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1813.284,1857.231,43.947,6,908.4369999999999,Else
255,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Grooming,2 Grooming,Focal est recepteur|Vega,STATE,1814.968,1840.348,25.37999999999988,6,908.4369999999999,Affiliative
256,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Grooming,2 Grooming,Focal est recepteur|Kabuki,STATE,1842.301,1853.344,11.04300000000012,6,908.4369999999999,Affiliative
257,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Non-visible,NaN,NaN,STATE,1857.231,1890.663,33.432000000000016,6,908.4369999999999,Else
258,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1890.663,1988.908,98.245,6,908.4369999999999,Else
259,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Grooming,2 Grooming,Focal est recepteur|Vladimir,STATE,1928.385,1990.659,62.274000000000115,6,908.4369999999999,Affiliative
260,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,1940.879,1940.879,1.0,6,908.4369999999999,Else
261,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,1. Contact passif,5 Proximite,Vladimir,POINT,1941.567,1941.567,1.0,6,908.4369999999999,Else
262,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,3. peri<...<2m,5 Proximite,"Spliff,Volga,Vega,Linconnue,Faramir,Natasha,Yelena,Anyanka,Yvan",POINT,1947.316,1947.316,1.0,6,908.4369999999999,Else
263,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,4. Prox. 2-5 m,5 Proximite,"Boromir,Faramir",POINT,1979.376,1979.376,1.0,6,908.4369999999999,Else
264,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,1988.908,1999.408,10.5,6,908.4369999999999,Self centered
265,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,1999.408,2024.373,24.965,6,908.4369999999999,Else
266,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,2024.373,2041.059,16.686,6,908.4369999999999,Self centered
267,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Non-visible,NaN,NaN,STATE,2041.059,2114.099,73.04000000000019,6,908.4369999999999,Else
268,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se deplace,NaN,NaN,STATE,2114.099,2159.172,45.073,6,908.4369999999999,Self centered
269,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Immobile,NaN,NaN,STATE,2159.172,2562.835,403.663,6,908.4369999999999,Else
270,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Etreinte,3 Affiliation,Boromir,STATE,2180.47,2276.291,95.821,6,908.4369999999999,Affiliative
271,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Grooming,2 Grooming,Focal est recepteur|Boromir,STATE,2193.036,2222.235,29.19900000000007,6,908.4369999999999,Affiliative
272,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,2233.438,2233.438,1.0,6,908.4369999999999,Else
273,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,1. Contact passif,5 Proximite,Boromir,POINT,2233.914,2233.914,1.0,6,908.4369999999999,Else
274,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,3. peri<...<2m,5 Proximite,"Vega,Yvan,Linconnue",POINT,2243.95,2243.95,1.0,6,908.4369999999999,Else
275,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,4. Prox. 2-5 m,5 Proximite,"Arwen,Eowyn,Volga,Vladimir",POINT,2254.561,2254.561,1.0,6,908.4369999999999,Else
276,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Etreinte,3 Affiliation,Boromir,STATE,2291.508,2350.819,59.311,6,908.4369999999999,Affiliative
277,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Etreinte,3 Affiliation,Boromir,STATE,2356.881,2561.323,204.442,6,908.4369999999999,Affiliative
278,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,2385.58,2385.58,1.0,6,908.4369999999999,Else
279,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,1. Contact passif,5 Proximite,Boromir,POINT,2386.484,2386.484,1.0,6,908.4369999999999,Else
280,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,3. peri<...<2m,5 Proximite,"Vega,Linconnue,Anyanka",POINT,2394.929,2394.929,1.0,6,908.4369999999999,Else
281,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,4. Prox. 2-5 m,5 Proximite,"Yvan,Quinoa,Ulysse,Yelena,Faramir",POINT,2403.507,2403.507,1.0,6,908.4369999999999,Else
282,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,Se gratte,Cpt autocentré,face et oreilles,POINT,2452.961,2452.961,1.0,6,908.4369999999999,Self centered
283,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,0. Debut du scan,5 Proximite,NaN,POINT,2535.603,2535.603,1.0,6,908.4369999999999,Else
284,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,1. Contact passif,5 Proximite,Boromir,POINT,2537.341,2537.341,1.0,6,908.4369999999999,Else
285,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,2. Espace peripersonnel,5 Proximite,"Linconnue,Anyanka",POINT,2539.081,2539.081,1.0,6,908.4369999999999,Else
286,0903 am screen7,2021-03-09 09:15:38,5893.264,Djocko,4. Prox. 2-5 m,5 Proximite,"Eowyn,Volga,Vladimir",POINT,2544.84,2544.84,1.0,6,908.4369999999999,Else
287,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,0. Debut du scan,5 Proximite,NaN,POINT,2600.1,2600.1,1.0,7,932.9270000000001,Else
288,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,1. Contact passif,5 Proximite,Anyanka,POINT,2600.612,2600.612,1.0,7,932.9270000000001,Else
289,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,4. Prox. 2-5 m,5 Proximite,"Volga,Boromir,Vladimir,Djocko",POINT,2605.282,2605.282,1.0,7,932.9270000000001,Else
290,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Deplacement,1 Agression,Focal est emetteur|Deplacement|Anyanka,POINT,2634.571,2634.571,1.0,7,932.9270000000001,Aggressive
291,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Immobile,NaN,NaN,STATE,2687.579,2706.268,18.689,7,932.9270000000001,Else
292,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Se deplace,NaN,NaN,STATE,2706.268,2729.251,22.983,7,932.9270000000001,Self centered
293,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Immobile,NaN,NaN,STATE,2729.251,2773.617,44.366,7,932.9270000000001,Else
294,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Se gratte,Cpt autocentré,mains et pieds,POINT,2768.465,2768.465,1.0,7,932.9270000000001,Self centered
295,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Se deplace,NaN,NaN,STATE,2773.617,2792.758,19.141,7,932.9270000000001,Self centered
296,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,0. Debut du scan,5 Proximite,NaN,POINT,2778.145,2778.145,1.0,7,932.9270000000001,Else
297,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,3. peri<...<2m,5 Proximite,"Boromir,Djocko,Anyanka",POINT,2779.467,2779.467,1.0,7,932.9270000000001,Else
298,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Immobile,NaN,NaN,STATE,2792.758,2876.871,84.113,7,932.9270000000001,Else
299,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Grooming,2 Grooming,Focal est recepteur|Anyanka,STATE,2822.838,2844.744,21.90599999999995,7,932.9270000000001,Affiliative
300,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Erreur,NaN,NaN,POINT,2876.449,2876.449,1.0,7,932.9270000000001,Else
301,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Se deplace,NaN,NaN,STATE,2876.871,2923.528,46.657,7,932.9270000000001,Self centered
302,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Se gratte,Cpt autocentré,bras et jambes,POINT,2900.368,2900.368,1.0,7,932.9270000000001,Self centered
303,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Etreinte,3 Affiliation,Anyanka,STATE,2923.528,3398.601,475.073,7,932.9270000000001,Affiliative
304,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,0. Debut du scan,5 Proximite,NaN,POINT,2929.662,2929.662,1.0,7,932.9270000000001,Else
305,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,1. Contact passif,5 Proximite,Anyanka,POINT,2930.37,2930.37,1.0,7,932.9270000000001,Else
306,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,2. Espace peripersonnel,5 Proximite,"Boromir,Djocko",POINT,2931.931,2931.931,1.0,7,932.9270000000001,Else
307,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,Immobile,NaN,NaN,STATE,2938.595,3374.196,435.601,7,932.9270000000001,Else
308,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,0. Debut du scan,5 Proximite,NaN,POINT,3076.744,3076.744,1.0,7,932.9270000000001,Else
309,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,1. Contact passif,5 Proximite,Anyanka,POINT,3077.1,3077.1,1.0,7,932.9270000000001,Else
310,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,2. Espace peripersonnel,5 Proximite,"Boromir,Djocko",POINT,3078.581,3078.581,1.0,7,932.9270000000001,Else
311,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,0. Debut du scan,5 Proximite,NaN,POINT,3244.472,3244.472,1.0,7,932.9270000000001,Else
312,0903 am screen7,2021-03-09 09:15:38,5893.264,Linconnue,1. Contact passif,5 Proximite,Anyanka,POINT,3244.957,3244.957,1.0,7,932.9270000000001,Else
